,Age,Country,Actual_Time,Primary_Computing_Platform,Marital_Status,Primary_Place_of_WWW_Access,Who_Pays_for_Access_Parents,Willingness_to_Pay_Fees,Household_Income,Who_Pays_for_Access_School,Education_Attainment
534,54,114,39,0,1,2,0,0,1,0,Some_College
535,35,33,14,3,5,4,0,4,7,0,Masters
536,37,41,1,11,1,5,0,0,6,0,Some_College
537,29,89,34,0,5,2,0,1,1,0,College
538,21,76,20,0,1,2,0,0,3,0,Some_College
539,52,76,39,0,1,2,0,0,6,0,College
540,11,92,13,10,5,2,0,0,0,1,Some_College
541,33,59,34,11,0,8,0,4,2,0,Some_College
542,30,123,34,3,0,2,0,0,2,0,Some_College
543,35,31,33,0,4,2,0,0,3,0,Special
544,42,33,34,3,0,4,0,0,2,0,College
545,32,20,34,4,5,6,0,4,6,0,Some_College
546,16,32,13,4,3,7,0,4,0,1,Masters
547,36,114,28,11,0,5,0,4,6,0,Professional
548,18,110,37,4,3,8,0,4,2,0,Masters
549,17,16,37,4,1,5,0,4,3,0,College
550,16,123,13,10,1,4,0,4,0,1,Some_College
551,14,92,34,0,1,2,0,4,2,0,Special
552,13,114,13,10,1,4,0,0,8,1,Some_College
553,58,5,30,10,0,2,0,0,1,0,Some_College
554,12,42,37,8,5,8,0,4,6,0,Professional
555,41,21,34,3,1,5,0,1,5,0,Masters
556,12,41,13,10,5,5,1,0,6,1,Some_College
557,34,16,34,10,4,0,0,4,7,0,College
558,65,61,14,10,1,4,0,3,2,0,Doctoral
559,16,20,34,3,3,8,0,4,0,0,Some_College
560,7,76,34,3,5,2,1,0,5,0,High_School
561,13,76,43,4,5,8,0,1,1,0,Special
562,16,33,13,3,3,5,0,2,2,1,Masters
563,19,86,41,10,1,5,0,0,4,0,College
564,24,123,20,10,1,2,0,0,6,0,College
565,38,16,27,3,0,2,0,1,4,0,College
566,21,47,37,4,1,5,0,4,6,0,Masters
567,16,20,34,0,5,2,0,0,6,0,High_School
568,25,31,34,10,1,5,0,4,4,0,Masters
569,46,125,34,8,6,2,0,4,3,0,College
570,39,88,34,10,1,4,0,6,0,0,Some_College
571,26,59,7,10,3,2,0,0,5,0,Some_College
572,13,113,13,3,1,7,0,0,1,1,Some_College
573,26,85,34,0,1,4,0,4,4,0,High_School
574,12,76,34,4,5,8,0,0,2,0,College
575,18,16,34,3,5,2,0,0,2,0,College
576,22,46,37,10,1,8,0,1,4,0,Some_College
577,19,62,34,3,1,5,0,6,4,0,College
578,32,33,33,10,1,2,0,0,4,0,Professional
579,40,114,33,10,1,4,0,4,4,0,Special
580,29,126,34,0,1,2,0,3,6,0,Some_College
581,54,89,39,0,0,4,0,0,8,0,Some_College
582,14,126,34,10,5,8,0,1,1,0,Some_College
583,34,125,12,10,1,4,0,4,4,1,Doctoral
584,25,104,12,10,1,5,0,5,1,0,Doctoral
585,6,33,4,10,5,4,1,4,6,0,High_School
586,17,16,13,3,3,4,0,4,1,1,College
587,14,20,34,0,5,2,0,4,0,0,High_School
588,14,92,34,0,5,2,0,4,1,0,Some_College
589,76,16,6,0,2,2,0,0,6,0,College
590,42,31,19,10,1,2,0,0,2,0,High_School
591,36,74,42,0,0,2,0,0,2,0,Some_College
592,27,60,26,0,5,4,0,1,6,0,Some_College
593,18,62,21,8,5,5,0,4,3,0,College
594,8,114,13,10,5,7,0,3,4,1,Some_College
595,17,16,37,3,5,4,0,7,4,0,Some_College
596,19,122,37,10,1,5,0,0,7,0,Masters
597,20,31,34,10,1,4,0,4,4,0,College
598,17,9,13,10,5,4,0,4,7,1,Some_College
599,10,9,11,11,5,8,0,3,0,0,Some_College
600,17,88,13,4,1,5,0,4,0,1,College
601,36,114,42,0,1,2,0,1,6,0,Some_College
602,16,68,42,10,5,2,1,4,1,1,Masters
603,34,16,27,0,1,2,0,4,4,0,High_School
604,19,76,34,11,5,5,0,1,6,1,Masters
605,45,56,12,10,1,4,0,4,4,0,Doctoral
606,27,16,34,0,5,2,0,0,4,0,Doctoral
607,39,30,34,3,1,5,0,2,4,0,Masters
608,60,80,39,0,1,2,0,0,4,0,Masters
609,32,16,34,3,5,5,0,4,2,0,Some_College
610,14,114,13,0,5,4,0,2,0,0,Some_College
611,24,125,1,11,1,2,0,4,4,0,Some_College
612,30,118,17,10,1,5,0,1,5,0,College
613,76,33,23,10,1,4,0,6,6,0,College
614,76,85,34,5,1,4,0,0,6,0,Some_College
615,16,51,37,10,5,2,0,2,2,0,College
616,50,33,39,0,1,2,0,6,2,0,Some_College
617,23,20,30,0,4,2,0,0,1,0,Some_College
618,30,1,34,3,1,4,0,6,5,0,College
619,21,77,14,10,5,4,0,0,1,0,Other
620,11,9,34,2,5,2,1,3,4,0,Some_College
621,49,41,10,0,1,2,0,4,2,0,Some_College
622,23,55,17,3,1,4,0,4,3,0,Some_College
623,20,33,37,11,1,4,0,6,6,0,College
624,8,61,13,10,5,5,0,0,8,0,Some_College
625,18,33,37,10,1,8,0,4,6,0,College
626,15,108,34,3,5,4,0,1,2,1,College
627,17,86,34,10,5,4,0,0,1,0,Some_College
628,16,76,16,3,5,5,0,1,4,0,Masters
629,26,14,34,10,4,2,0,4,2,0,High_School
630,35,16,37,11,1,5,0,3,5,0,Doctoral
631,54,33,20,0,1,2,0,4,6,0,High_School
632,26,33,37,10,1,5,0,4,5,0,Some_College
633,13,33,34,3,5,4,0,4,2,0,College
634,29,86,34,10,0,5,0,4,2,0,Masters
635,59,16,39,0,0,2,0,0,1,0,Some_College
636,10,85,13,11,5,4,0,0,6,1,Some_College
637,76,64,23,3,1,4,0,0,6,1,Masters
638,20,41,34,3,1,5,0,6,7,0,College
639,13,31,34,10,3,4,0,0,5,0,College
640,15,113,13,10,5,2,0,4,8,0,Some_College
641,33,88,12,8,1,5,0,1,4,0,Doctoral
642,17,123,26,11,5,2,0,3,0,0,Some_College
643,17,31,34,10,0,4,0,0,3,1,Special
644,36,16,39,0,5,4,0,0,6,0,Some_College
645,17,76,34,10,5,5,0,1,1,0,College
646,36,59,37,8,1,5,0,4,7,0,College
647,65,16,39,10,1,2,0,4,5,0,High_School
648,9,61,13,11,5,1,0,0,4,0,Some_College
649,37,43,42,0,1,2,0,0,2,0,High_School
650,7,60,13,10,5,7,0,4,6,1,High_School
651,8,80,24,3,5,2,1,4,6,0,Grammar
652,10,41,13,10,5,4,0,4,0,1,Some_College
653,76,55,26,3,2,4,0,3,6,0,Some_College
654,19,16,17,3,1,5,0,3,5,0,College
655,34,122,1,10,0,8,0,0,1,0,Some_College
656,50,16,39,0,0,2,0,0,5,0,Masters
657,12,33,13,10,5,2,0,4,0,0,College
658,47,16,1,0,2,6,0,0,6,0,Special
659,14,77,9,3,3,5,0,4,4,0,Some_College
660,9,118,13,10,5,4,0,0,6,1,High_School
661,14,31,13,10,1,4,0,0,1,0,College
662,43,16,0,10,5,4,0,0,6,0,College
663,12,122,13,4,3,5,0,4,0,1,College
664,35,76,34,0,1,2,0,0,2,0,Some_College
665,33,25,42,3,1,2,0,3,3,0,Some_College
666,21,16,34,4,1,5,0,1,7,0,Doctoral
667,26,6,34,10,1,4,0,4,3,0,Some_College
668,8,85,34,0,5,2,1,3,6,0,High_School
669,34,68,23,3,1,8,0,3,6,0,Masters
670,40,114,34,0,1,2,0,0,4,0,High_School
671,29,76,34,3,3,4,0,5,7,0,College
672,59,71,28,10,1,2,0,0,6,1,Masters
673,33,31,27,0,1,2,0,4,6,0,Some_College
674,23,9,13,3,3,8,0,4,1,0,College
675,26,122,34,3,1,5,0,0,6,0,College
676,43,74,34,0,1,4,0,4,5,0,Special
677,35,1,34,0,0,2,0,0,3,0,Some_College
678,47,84,23,11,1,2,0,5,4,0,Masters
679,12,123,20,10,5,2,0,0,6,0,High_School
680,38,92,34,0,2,2,0,0,6,0,High_School
681,21,60,42,0,5,2,0,6,2,0,Special
682,76,31,34,11,1,4,0,0,2,0,College
683,11,61,13,10,5,4,0,0,7,1,Some_College
684,15,9,19,11,1,2,0,2,0,0,High_School
685,10,9,13,10,5,4,0,0,3,1,Some_College
686,44,16,34,0,1,2,0,0,4,0,Some_College
687,41,92,34,0,1,2,0,0,4,0,College
688,23,92,17,3,5,5,0,4,4,0,College
689,36,89,33,0,0,2,0,1,1,0,Some_College
690,43,6,30,11,5,4,0,3,1,1,Some_College
691,12,84,13,2,5,5,0,0,6,1,High_School
692,31,118,34,10,3,2,0,2,7,0,Grammar
693,47,33,14,11,0,2,0,4,4,0,College
694,30,123,9,10,3,2,0,7,3,0,College
695,10,7,34,10,5,2,0,5,0,0,High_School
696,10,98,13,10,5,4,0,1,0,1,Some_College
697,16,60,13,10,5,4,0,4,6,1,Masters
698,8,41,13,2,5,7,0,1,2,1,High_School
699,16,16,34,0,0,2,0,0,1,0,Some_College
700,32,20,27,3,1,5,0,4,7,0,Masters
701,43,122,20,0,1,2,0,0,5,0,College
702,21,61,37,4,1,4,0,4,7,0,College
703,52,16,34,0,5,2,0,0,4,0,Some_College
704,12,30,13,4,3,7,0,6,8,1,Masters
705,25,1,43,0,1,2,0,4,2,0,Some_College
706,69,86,39,0,1,2,0,0,1,0,High_School
707,32,105,5,10,1,4,0,4,7,0,Professional
708,69,31,39,0,1,2,0,4,3,0,Some_College
709,36,89,34,10,1,4,0,0,3,0,College
710,39,88,12,3,3,5,0,2,4,0,College
711,18,76,23,3,3,8,0,1,5,0,Masters
712,41,59,45,3,5,5,0,2,4,0,College
713,12,63,13,0,5,2,1,4,2,0,High_School
714,36,122,34,10,1,4,0,1,7,0,College
715,30,114,10,0,1,2,0,4,6,0,Some_College
716,28,126,14,10,5,8,0,4,4,0,Some_College
717,10,77,13,10,5,2,0,4,8,0,Some_College
718,22,16,41,10,1,5,0,4,4,0,College
719,12,76,17,7,5,8,0,6,2,0,College
720,31,92,27,5,3,4,0,4,5,0,Some_College
721,31,114,27,10,1,2,0,3,3,0,Some_College
722,22,90,40,10,1,5,0,4,0,0,Special
723,21,122,7,10,6,4,0,4,4,0,College
724,11,33,34,3,5,5,0,4,4,1,Some_College
725,19,56,37,4,1,5,0,2,1,0,College
726,9,33,13,8,5,5,0,6,8,1,Some_College
727,12,74,37,10,5,4,0,4,3,0,College
728,25,16,27,10,1,5,0,4,7,0,Masters
729,25,64,34,10,0,4,0,4,3,0,High_School
730,20,84,17,10,1,2,0,1,4,0,College
731,27,76,35,3,1,2,0,3,6,0,High_School
732,37,85,37,3,1,5,0,1,4,0,Some_College
733,76,16,34,4,3,4,0,0,8,0,College
734,19,60,34,10,0,8,0,2,1,0,College
735,55,16,39,3,0,2,0,0,6,0,College
736,16,16,37,4,3,4,0,4,5,0,College
737,22,121,1,10,5,8,0,4,0,0,Some_College
738,8,86,13,3,5,5,1,4,4,1,High_School
739,8,122,13,4,5,5,0,4,8,1,Some_College
740,16,16,21,10,3,4,0,4,3,0,College
741,21,51,20,10,1,2,0,0,2,0,Some_College
742,11,45,13,2,5,2,0,4,0,0,Some_College
743,12,126,31,4,5,5,0,4,6,1,Some_College
744,25,6,37,10,1,5,0,4,6,0,College
745,15,111,21,4,5,5,0,4,3,0,College
746,47,21,39,0,1,2,0,0,3,0,High_School
747,41,80,23,3,1,5,0,1,5,1,Professional
748,37,85,27,3,1,5,0,4,4,0,College
749,17,77,34,10,5,2,0,4,2,0,Professional
750,9,6,34,10,5,4,0,0,6,0,Some_College
751,12,16,13,3,5,4,0,0,8,1,Some_College
752,41,77,34,11,0,2,0,4,0,0,College
753,19,126,34,10,5,2,0,4,2,0,Masters
754,48,92,34,10,0,2,0,0,7,0,High_School
755,17,16,34,0,1,2,0,4,3,0,Some_College
756,23,55,34,0,5,2,0,4,1,0,Some_College
757,62,41,39,0,1,2,0,0,4,0,College
758,12,118,13,11,5,7,0,4,8,1,College
759,34,3,36,3,1,4,0,3,6,0,Professional
760,8,56,13,10,3,4,0,3,1,0,High_School
761,26,33,37,3,1,8,0,4,5,0,College
762,32,92,44,3,1,4,0,3,7,0,College
763,15,113,7,10,1,2,0,0,7,0,High_School
764,47,92,34,0,1,2,0,0,7,0,College
765,8,62,13,10,5,4,0,4,0,1,Some_College
766,11,16,34,3,5,5,0,0,1,0,Some_College
767,16,47,13,10,5,2,0,2,8,0,Some_College
768,29,16,34,10,1,5,0,0,4,0,College
769,12,34,13,10,5,8,0,5,8,1,Some_College
770,45,123,30,3,3,5,0,3,4,0,Masters
771,31,60,7,3,0,5,0,3,6,0,Some_College
772,17,76,13,3,1,5,0,4,4,1,Masters
773,27,16,41,10,3,2,0,0,1,0,High_School
774,11,126,13,10,5,5,0,4,8,1,Some_College
775,12,92,13,10,5,4,0,0,8,0,Some_College
776,37,61,34,0,1,2,0,2,3,0,Some_College
777,25,21,14,0,5,2,0,0,5,0,Masters
778,19,31,40,0,5,2,0,4,1,0,College
779,58,31,39,0,4,2,0,0,2,0,High_School
780,18,41,34,0,5,2,0,0,1,0,Grammar
781,22,9,37,8,5,5,0,4,7,0,College
782,41,33,40,10,0,4,0,4,4,0,Professional
783,33,92,37,4,1,4,0,3,4,0,College
784,32,41,34,0,1,2,0,0,1,0,Some_College
785,21,89,0,10,5,5,0,4,1,0,Special
786,37,33,27,3,0,4,0,0,4,0,College
787,12,59,13,10,5,4,0,4,1,1,Some_College
788,50,63,33,0,0,2,0,0,3,0,College
789,41,36,26,0,0,2,0,4,1,0,Some_College
790,10,104,34,10,5,6,0,2,6,0,Some_College
791,8,114,13,3,5,5,1,4,7,1,Some_College
792,45,61,8,10,1,2,0,4,4,0,College
793,16,123,34,10,1,2,0,0,3,0,Some_College
794,25,86,12,3,1,5,0,4,4,0,Doctoral
795,24,123,34,0,5,2,0,0,1,0,High_School
796,12,61,13,8,5,4,0,0,8,1,Some_College
797,31,122,41,0,0,2,0,0,4,0,College
798,29,114,44,5,1,5,0,4,5,0,High_School
799,14,34,13,10,5,4,0,1,8,0,High_School
800,29,16,31,3,1,5,0,1,4,0,Some_College
801,19,110,34,10,2,5,0,3,6,0,Masters
802,8,51,13,10,5,4,0,4,6,1,Some_College
803,28,71,27,10,0,4,1,4,6,0,Special
804,38,31,12,10,3,8,0,4,3,0,Doctoral
805,32,16,34,0,5,2,0,1,4,0,Some_College
806,21,76,34,3,1,4,0,4,4,0,Masters
807,19,126,27,10,3,4,0,0,6,0,Some_College
808,7,113,7,10,5,2,1,0,4,0,High_School
809,9,16,13,10,3,2,0,4,2,0,Some_College
810,9,34,13,7,5,4,0,2,7,1,Some_College
811,34,16,1,10,5,5,0,0,2,0,Some_College
812,50,16,42,0,5,2,0,4,6,0,Masters
813,14,92,13,3,5,0,0,0,6,0,Professional
814,16,85,37,5,1,5,0,4,5,0,College
815,13,115,45,3,3,5,0,5,6,0,College
816,4,74,24,0,5,2,1,4,6,0,High_School
817,23,20,34,10,0,2,0,0,1,0,Special
818,10,33,13,0,5,4,0,0,8,0,Some_College
819,21,33,4,3,5,4,0,4,2,0,College
820,39,74,26,0,1,2,0,0,7,0,High_School
821,23,113,34,11,5,4,0,4,2,0,College
822,7,61,24,10,5,2,1,4,7,0,High_School
823,4,76,24,0,5,2,0,3,4,0,Grammar
824,8,80,13,3,5,2,0,2,8,1,Some_College
825,37,124,14,11,3,4,0,0,5,0,Masters
826,42,64,20,2,1,2,0,3,3,0,Some_College
827,26,122,37,10,1,5,0,6,5,0,College
828,19,114,1,0,5,4,0,4,1,0,Some_College
829,14,80,34,5,5,4,0,4,2,0,Special
830,5,88,24,10,5,4,1,0,6,0,Other
831,8,92,13,10,5,2,0,2,8,1,Some_College
832,9,62,13,10,5,5,1,0,8,1,Some_College
833,8,118,13,10,5,7,0,4,3,1,Some_College
834,22,16,37,10,1,4,0,4,5,0,High_School
835,21,80,31,4,1,5,0,4,5,0,College
836,9,88,13,10,5,7,0,4,4,0,High_School
837,29,52,34,10,1,2,0,4,2,0,Some_College
838,41,33,34,4,1,3,0,4,6,0,Masters
839,34,85,39,10,1,2,0,0,5,0,Some_College
840,13,9,13,8,5,5,0,4,3,1,College
841,16,16,13,10,1,4,0,0,3,0,Some_College
842,28,122,27,10,1,5,0,0,7,0,Masters
843,14,16,43,10,5,5,0,0,5,0,Special
844,31,98,17,3,1,5,0,4,4,0,Masters
845,33,74,10,0,5,2,0,6,2,0,Some_College
846,8,9,13,10,5,4,1,0,8,1,High_School
847,24,76,2,10,1,5,0,5,5,0,College
848,8,60,13,3,5,7,0,4,8,1,Other
849,42,75,34,0,1,2,0,4,3,0,High_School
850,39,16,34,10,0,2,0,0,4,0,College
851,41,52,42,10,0,2,0,1,1,0,College
852,49,61,45,10,1,2,0,0,7,0,Masters
853,18,41,13,10,1,5,0,3,0,1,Masters
854,48,106,39,10,1,2,0,4,4,0,Some_College
855,18,76,34,10,5,2,0,0,1,0,Masters
856,25,114,34,10,1,5,0,4,6,0,Masters
857,31,16,20,0,1,2,0,6,7,0,College
858,31,16,34,3,5,5,0,1,7,0,Masters
859,61,16,14,0,0,2,0,1,5,0,College
860,14,9,13,10,1,2,0,0,3,0,College
861,10,33,37,8,5,5,0,4,2,1,Some_College
862,26,60,34,10,5,8,0,4,1,0,Masters
863,34,123,34,4,1,5,0,6,4,0,Masters
864,13,16,13,3,5,4,0,0,0,0,Some_College
865,20,74,34,3,1,5,0,4,5,0,College
866,28,55,9,10,0,2,0,4,6,0,High_School
867,30,33,1,3,1,2,0,0,4,0,Some_College
868,24,55,42,0,5,2,0,0,2,0,College
869,11,51,13,10,5,5,0,1,8,1,Some_College
870,36,16,27,3,1,2,0,3,7,0,Some_College
871,9,123,34,10,3,5,0,6,1,0,Some_College
872,41,76,34,0,3,2,0,1,4,0,College
873,13,122,45,4,5,8,0,6,4,0,College
874,18,43,26,11,5,2,0,4,0,0,Some_College
875,23,16,34,10,0,5,0,4,5,0,Some_College
876,11,92,13,10,5,7,0,4,4,1,Some_College
877,14,34,13,10,5,7,0,1,8,1,Some_College
878,32,61,39,0,0,2,0,4,8,0,Some_College
879,30,118,27,4,1,8,0,6,3,0,Masters
880,12,114,19,0,5,2,0,1,0,0,Some_College
881,28,43,42,10,1,2,0,6,3,0,Special
882,59,61,39,0,1,2,0,0,3,0,Masters
883,22,16,44,10,1,5,0,4,5,0,High_School
884,8,16,13,0,2,4,0,3,0,0,Some_College
885,13,52,13,10,5,5,0,0,8,0,College
886,17,16,34,3,5,4,0,0,1,0,College
887,18,85,36,3,0,4,0,4,2,0,Professional
888,21,16,30,3,5,4,0,6,3,0,College
889,20,31,4,0,5,2,1,1,6,0,College
890,34,9,0,10,1,2,0,0,3,0,College
891,38,86,34,0,1,2,0,1,4,0,High_School
892,27,6,0,10,1,8,0,0,7,0,Some_College
893,57,80,39,10,0,2,0,0,2,0,College
894,21,33,17,10,1,4,0,0,4,0,Masters
895,59,88,39,10,1,2,0,0,0,0,Some_College
896,41,16,34,0,4,4,0,4,6,0,Some_College
897,20,48,1,11,3,8,0,0,1,0,Professional
898,16,52,21,10,1,4,0,4,2,0,High_School
899,37,16,16,10,1,4,0,0,6,0,College
900,39,31,40,0,1,2,0,0,2,0,Some_College
901,15,103,13,10,5,2,0,0,3,0,Professional
902,21,20,31,5,1,5,0,4,2,0,Some_College
903,23,16,17,4,2,4,0,0,6,0,Masters
904,22,111,34,10,1,8,0,4,7,0,Doctoral
905,30,85,34,10,1,5,0,4,6,0,Masters
906,42,114,34,0,1,2,0,4,2,0,College
907,13,33,13,10,5,5,0,4,8,1,College
908,36,114,34,10,5,8,0,4,6,0,College
909,35,52,34,0,3,4,0,0,6,0,Some_College
910,24,21,37,3,3,5,0,3,4,0,Masters
911,36,36,34,0,0,2,0,4,3,0,College
912,44,20,34,10,1,4,0,1,4,0,Some_College
913,20,112,34,10,1,5,0,1,4,0,Masters
914,32,60,34,10,1,4,0,4,7,0,Masters
915,26,122,34,10,1,5,0,2,7,0,Some_College
916,38,16,34,10,0,2,0,0,1,0,Some_College
917,76,16,12,10,1,5,0,4,6,1,College
918,13,114,34,0,1,4,0,0,2,0,College
919,11,20,13,10,5,5,0,1,6,1,Some_College
920,43,16,45,3,1,4,0,6,5,0,College
921,8,33,13,10,5,2,0,0,8,0,Some_College
922,14,21,30,10,3,2,0,0,2,0,Some_College
923,55,74,14,10,1,4,0,0,1,0,College
924,49,16,39,0,1,2,0,0,3,0,Some_College
925,62,31,20,0,5,2,0,0,0,0,High_School
926,28,76,13,10,1,2,0,0,4,0,Some_College
927,26,76,26,0,5,2,0,0,6,0,Some_College
928,18,114,13,10,3,2,0,4,0,1,Masters
929,26,92,5,11,5,4,0,0,6,0,Professional
930,32,60,9,10,0,5,0,4,4,0,Masters
931,15,16,13,8,3,5,0,4,0,1,Masters
932,42,122,13,3,1,2,0,0,1,0,Some_College
933,37,92,37,3,5,4,0,4,4,0,Masters
934,18,9,30,4,5,5,0,4,2,0,College
935,38,31,34,0,0,2,0,4,3,0,Some_College
936,8,119,13,10,5,7,0,0,6,1,High_School
937,49,76,39,0,1,2,0,4,6,0,High_School
938,17,41,12,11,5,8,0,7,1,0,Masters
939,36,75,28,11,1,2,0,0,5,0,Some_College
940,36,41,34,10,1,5,0,0,4,0,College
941,42,118,34,10,1,2,0,4,7,0,Masters
942,18,85,20,10,1,2,0,0,4,0,College
943,25,33,34,3,5,2,0,1,8,0,Special
944,26,76,32,0,5,2,0,1,1,0,College
945,9,88,24,10,5,4,0,2,5,0,High_School
946,14,9,27,3,5,2,0,4,5,0,Some_College
947,16,59,13,10,1,4,0,4,3,0,College
948,23,85,1,11,5,2,0,0,0,0,Some_College
949,14,31,35,0,5,2,0,0,0,0,College
950,55,52,39,0,0,2,0,4,0,0,Some_College
951,34,114,34,10,1,3,0,4,5,0,Masters
952,13,114,34,0,4,2,1,0,2,0,Some_College
953,16,124,1,10,5,8,0,4,2,0,Some_College
954,4,56,24,10,2,4,1,1,8,0,Grammar
955,22,40,34,10,5,2,0,0,8,0,High_School
956,17,75,1,0,5,2,0,4,0,0,Some_College
957,13,122,27,3,5,5,0,2,1,0,College
958,37,16,34,10,0,5,0,1,5,0,Some_College
959,17,41,19,0,5,2,0,5,4,0,College
960,45,33,17,10,1,4,0,0,4,0,Some_College
961,32,64,14,10,1,2,0,4,2,0,College
962,31,61,17,10,1,4,0,0,2,0,Some_College
963,50,45,39,0,1,2,0,4,0,0,High_School
964,19,59,34,10,5,2,0,0,0,0,Some_College
965,25,33,39,10,5,4,0,4,2,0,Some_College
966,13,88,13,4,3,7,0,4,0,1,Some_College
967,14,43,13,3,1,5,0,4,6,1,Some_College
968,14,25,37,10,5,8,0,1,2,0,College
969,11,85,13,10,5,7,0,4,8,1,Some_College
970,11,126,13,10,5,2,0,4,6,1,Some_College
971,23,80,34,10,1,2,0,0,3,0,Some_College
972,18,123,34,0,1,2,0,4,6,0,Special
973,5,33,24,10,5,4,1,0,6,0,High_School
974,25,105,34,10,4,2,0,4,2,0,College
975,13,123,34,3,3,8,0,3,0,0,College
976,39,85,20,0,1,2,0,2,6,0,College
977,8,55,13,10,5,2,0,4,8,1,Some_College
978,28,59,0,10,1,4,0,0,4,0,Some_College
979,25,9,34,3,1,4,0,0,6,0,Some_College
980,19,76,27,11,5,4,0,4,3,0,College
981,14,124,14,10,3,8,0,4,4,0,College
982,18,61,44,10,5,5,0,0,1,0,College
983,13,114,27,10,5,5,0,5,2,0,College
984,17,123,37,10,1,8,0,4,4,0,College
985,22,76,12,10,5,4,0,4,3,1,Doctoral
986,43,85,1,0,1,2,0,0,3,0,High_School
987,41,16,45,3,3,2,0,4,4,0,Some_College
988,45,98,34,7,3,2,0,0,4,0,Professional
989,20,60,21,3,5,5,0,4,4,0,College
990,76,127,24,10,2,2,1,0,6,0,Grammar
991,39,16,34,0,1,2,0,0,3,0,Some_College
992,38,76,43,0,1,2,0,0,5,0,Some_College
993,23,9,34,6,1,8,0,1,3,0,High_School
994,20,118,34,11,1,8,0,0,7,0,Masters
995,39,73,28,10,1,5,0,3,3,0,Masters
996,52,16,7,0,1,4,0,0,7,0,Special
997,44,16,34,0,0,2,0,0,8,0,Some_College
998,34,85,5,10,1,2,0,4,4,0,Professional
999,76,71,34,0,5,2,0,0,6,0,College
1000,48,80,27,3,1,2,0,0,2,0,College
1001,21,92,34,10,1,2,0,0,5,0,College
1002,6,59,24,11,5,2,1,2,5,0,Grammar
1003,8,43,13,10,5,4,0,4,8,1,High_School
1004,20,61,34,10,1,2,0,4,1,0,Special
1005,30,55,33,10,1,2,0,0,5,0,College
1006,71,1,39,0,1,2,0,4,0,0,Some_College
1007,50,16,45,3,1,5,0,2,7,0,College
1008,15,111,27,10,5,8,0,7,4,0,High_School
1009,28,21,37,4,1,5,0,4,7,0,College
1010,34,16,34,0,5,4,0,3,2,0,College
1011,11,16,13,10,5,4,0,4,6,0,Some_College
1012,23,16,30,0,5,4,0,0,2,0,Some_College
1013,52,89,34,10,1,2,0,0,2,0,High_School
1014,30,16,37,3,0,2,0,4,3,0,College
1015,76,73,24,10,5,2,1,2,5,0,Other
1016,9,41,13,11,5,7,0,6,6,1,Some_College
1017,42,92,44,10,1,4,0,4,6,0,College
1018,10,104,37,10,5,8,0,6,8,0,High_School
1019,17,114,34,10,1,5,0,4,7,0,Masters
1020,29,114,37,4,4,5,0,4,4,0,College
1021,14,33,13,10,5,4,0,0,8,1,Some_College
1022,17,6,37,7,5,5,0,4,2,0,College
1023,11,98,13,10,5,4,1,4,4,1,Some_College
1024,25,122,43,0,1,2,0,1,0,0,Some_College
1025,35,92,32,10,5,2,0,4,8,0,High_School
1026,23,59,27,0,1,2,0,1,4,0,High_School
1027,32,71,42,0,3,2,0,0,4,0,Some_College
1028,46,80,13,11,1,5,0,1,4,0,Masters
1029,35,9,17,3,3,8,0,4,2,0,Masters
1030,25,99,34,0,1,2,0,0,6,0,Some_College
1031,47,81,43,10,6,4,0,1,3,0,College
1032,76,21,26,0,2,2,1,3,6,0,Special
1033,9,92,13,3,2,5,0,1,6,1,Some_College
1034,11,76,11,3,5,4,1,0,4,1,Some_College
1035,19,126,13,10,3,4,0,2,2,1,College
1036,36,16,33,11,3,4,0,0,5,0,Special
1037,26,125,19,10,3,5,0,4,4,0,Masters
1038,34,76,44,0,1,2,0,0,5,0,Some_College
1039,52,122,39,0,6,2,0,3,4,0,High_School
1040,34,51,34,0,5,2,0,2,2,0,Some_College
1041,38,9,27,10,1,8,0,6,4,0,College
1042,23,43,16,11,1,2,0,6,4,0,Some_College
1043,12,20,13,7,5,4,0,4,6,1,Some_College
1044,20,104,5,10,1,4,0,4,6,0,Professional
1045,22,76,44,11,1,8,0,1,5,0,College
1046,18,99,20,0,1,2,0,0,0,0,High_School
1047,15,33,34,10,5,8,0,4,1,0,College
1048,11,16,26,0,1,2,0,0,1,0,High_School
1049,25,16,19,3,1,4,0,6,7,0,Some_College
1050,17,114,13,10,0,2,0,4,7,1,Some_College
1051,19,60,21,3,0,5,0,3,2,0,High_School
1052,42,41,23,10,1,2,0,0,4,0,Masters
1053,24,73,37,8,1,5,0,4,7,0,Some_College
1054,30,9,30,5,0,2,0,4,4,0,Other
1055,36,122,1,0,0,5,0,0,3,0,College
1056,17,114,15,10,5,2,0,4,6,0,Doctoral
1057,36,40,34,3,1,4,0,0,5,0,Masters
1058,12,7,16,3,5,4,0,4,1,0,Some_College
1059,31,9,12,10,1,5,0,1,6,0,Doctoral
1060,8,6,34,8,5,5,1,4,6,1,Some_College
1061,30,16,27,10,1,2,0,4,6,0,Some_College
1062,45,88,36,3,1,5,0,6,7,0,Professional
1063,19,10,34,1,3,8,0,4,2,0,Masters
1064,22,73,34,0,0,2,0,0,1,0,Special
1065,33,123,34,0,5,3,0,4,1,0,College
1066,23,92,34,0,5,2,0,4,2,0,High_School
1067,76,9,13,1,5,2,0,0,8,1,Some_College
1068,44,123,27,10,1,5,0,4,5,0,College
