who,Years_on_Internet,Web_Ordering,Age,Not_Purchasing_Too_complicated,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Security,Not_Purchasing_Easier_locally
94052,Under_6_mo,Yes,39,0,0,0,0,0
97921,1-3_yr,No,31,0,0,0,0,0
91215,6-12_mo,Yes,60,0,0,0,1,0
96042,4-6_yr,Yes,21,0,0,0,1,0
99067,6-12_mo,Yes,43,0,0,0,0,0
99027,1-3_yr,Yes,40,0,0,0,0,0
99503,Under_6_mo,Yes,45,0,0,1,1,0
91778,1-3_yr,Yes,51,0,0,1,1,0
91558,6-12_mo,No,42,0,0,1,1,0
94709,1-3_yr,No,26,0,0,1,1,0
97630,1-3_yr,Yes,46,0,0,1,0,0
94300,Over_7_yr,Yes,28,0,0,0,0,0
94567,4-6_yr,Yes,27,1,0,0,0,0
98678,1-3_yr,Yes,26,0,0,1,1,1
96779,6-12_mo,Yes,24,0,0,0,0,0
95442,4-6_yr,Yes,23,0,0,1,1,1
92860,1-3_yr,Yes,66,0,0,1,1,0
98927,1-3_yr,No,22,0,0,0,0,0
98785,4-6_yr,Yes,50,0,1,0,0,0
92939,4-6_yr,No,22,0,0,1,1,0
97880,1-3_yr,Yes,44,0,0,0,0,0
96949,Under_6_mo,No,72,0,0,1,1,0
91435,1-3_yr,Yes,26,0,0,0,0,0
92625,1-3_yr,Yes,17,0,0,0,0,0
91191,1-3_yr,No,23,0,0,0,0,0
92588,4-6_yr,Yes,26,0,0,1,1,0
90349,1-3_yr,No,29,0,0,0,0,0
93902,1-3_yr,Yes,34,0,0,1,1,0
54646,4-6_yr,Yes,48,0,1,0,0,0
93898,4-6_yr,Yes,31,0,0,1,0,0
91424,6-12_mo,Yes,26,0,1,0,0,0
96011,1-3_yr,Yes,35,0,0,0,0,1
93333,Under_6_mo,Yes,55,0,0,0,1,0
94188,1-3_yr,Yes,49,0,1,1,1,1
98901,4-6_yr,Yes,36,0,0,0,0,0
93653,1-3_yr,Yes,23,0,1,0,1,0
96588,1-3_yr,Yes,36,0,0,0,1,0
96914,4-6_yr,Yes,22,0,0,1,1,1
94839,1-3_yr,Yes,28,0,0,0,1,0
96740,6-12_mo,No,32,0,0,0,0,1
93320,4-6_yr,Yes,29,0,0,0,0,0
96879,6-12_mo,Yes,42,0,0,0,1,0
90460,1-3_yr,Yes,5,0,0,1,1,0
93912,6-12_mo,Yes,39,0,0,1,1,0
91466,6-12_mo,No,62,0,1,0,0,0
8035,6-12_mo,Yes,24,0,0,0,0,0
98344,Over_7_yr,Yes,44,0,0,0,0,0
99068,4-6_yr,Yes,35,0,0,0,0,0
98263,1-3_yr,No,16,0,0,1,1,1
97689,1-3_yr,No,27,0,0,1,1,0
92492,Under_6_mo,No,24,0,0,0,0,0
92792,1-3_yr,Yes,24,0,0,0,0,0
93716,Under_6_mo,No,0,1,0,0,0,0
93916,6-12_mo,Yes,51,0,1,0,1,0
93928,6-12_mo,Yes,46,0,0,0,1,0
96248,6-12_mo,Yes,37,0,0,0,0,0
96252,1-3_yr,Yes,28,0,0,0,0,0
97690,Under_6_mo,No,18,0,0,1,0,0
91949,4-6_yr,No,27,0,0,1,0,0
99896,4-6_yr,No,29,0,1,1,1,0
99250,1-3_yr,Yes,30,0,0,0,0,0
93930,1-3_yr,Yes,27,0,0,0,0,1
98403,6-12_mo,No,20,0,0,0,0,0
68968,4-6_yr,Yes,27,0,0,0,0,1
90425,6-12_mo,Yes,46,0,0,1,0,0
99899,1-3_yr,Yes,26,0,0,0,0,0
94085,1-3_yr,Yes,44,0,0,0,0,0
98285,1-3_yr,Yes,29,0,0,0,1,1
99897,1-3_yr,No,54,0,0,1,1,0
94265,Under_6_mo,Yes,37,0,0,0,1,0
4224,4-6_yr,Yes,49,0,0,1,1,0
5610,6-12_mo,No,68,0,0,0,1,0
98726,Over_7_yr,No,42,0,0,1,0,0
99945,Under_6_mo,Yes,24,0,0,0,0,0
93941,1-3_yr,No,34,0,0,0,1,0
96629,1-3_yr,Yes,40,0,0,0,0,1
94378,1-3_yr,No,0,1,1,1,1,0
94658,1-3_yr,No,0,0,0,0,1,0
91094,Under_6_mo,Yes,26,0,0,0,1,0
97016,1-3_yr,Yes,59,0,0,0,1,0
93156,1-3_yr,Yes,33,0,1,1,0,1
91754,6-12_mo,Yes,40,0,0,0,1,0
99365,1-3_yr,Yes,31,0,0,0,0,0
93961,Under_6_mo,No,21,0,0,0,0,0
91991,6-12_mo,Yes,58,0,0,0,0,0
66635,1-3_yr,Yes,33,0,0,0,0,0
94071,4-6_yr,Yes,30,0,0,0,0,1
99589,1-3_yr,No,18,0,0,0,0,0
91866,6-12_mo,No,28,0,0,0,1,0
90592,Under_6_mo,No,25,0,1,0,1,1
94390,1-3_yr,Yes,27,0,0,1,1,0
99175,4-6_yr,Yes,26,0,0,0,0,0
92995,1-3_yr,Yes,36,0,0,0,0,0
93946,4-6_yr,Yes,45,0,0,0,0,0
96664,1-3_yr,Yes,62,0,0,1,1,0
96666,4-6_yr,Yes,36,0,0,1,0,0
98636,6-12_mo,Yes,23,0,0,0,0,0
98408,1-3_yr,Yes,39,0,0,0,1,0
94391,6-12_mo,No,67,0,0,1,1,1
95177,1-3_yr,No,20,1,0,1,1,1
93111,1-3_yr,Yes,0,0,1,1,1,1
96978,4-6_yr,Yes,30,0,0,0,1,0
90905,1-3_yr,Yes,23,0,0,1,0,0
92687,1-3_yr,Yes,25,0,0,0,1,1
73372,Over_7_yr,Yes,43,0,0,1,0,0
92903,6-12_mo,Yes,27,1,0,0,0,1
44923,1-3_yr,Yes,27,0,0,0,1,0
97660,6-12_mo,Yes,46,0,0,1,1,0
98237,6-12_mo,Yes,27,0,0,0,1,0
96253,1-3_yr,Yes,46,0,0,0,0,0
98692,4-6_yr,Yes,72,0,0,0,0,1
92983,Under_6_mo,No,19,0,0,1,1,0
94089,Under_6_mo,No,47,0,0,1,1,0
95035,Under_6_mo,No,17,0,0,0,1,0
92609,1-3_yr,No,18,0,1,0,0,0
93149,1-3_yr,No,20,0,0,0,1,0
94093,1-3_yr,No,0,0,1,1,1,1
91775,4-6_yr,Yes,29,0,0,0,0,0
91128,6-12_mo,Yes,44,0,0,0,0,0
95326,Under_6_mo,Yes,59,0,0,0,0,0
99568,4-6_yr,No,22,0,0,0,0,0
94094,Under_6_mo,No,56,0,1,1,1,0
95919,1-3_yr,Yes,24,0,0,0,0,1
91221,1-3_yr,Yes,19,0,0,0,0,0
95141,1-3_yr,Yes,24,0,0,0,0,0
92191,1-3_yr,Yes,52,0,0,0,0,0
92030,4-6_yr,Yes,22,0,1,0,0,1
91225,6-12_mo,Yes,45,0,0,1,0,0
95012,4-6_yr,Yes,43,0,0,0,0,0
92334,Over_7_yr,Yes,31,1,0,1,0,0
98601,6-12_mo,Yes,36,1,0,0,0,0
94264,6-12_mo,No,18,0,0,0,0,0
94105,Under_6_mo,No,44,0,1,1,1,0
96591,Under_6_mo,Yes,5,0,1,1,0,0
94113,Over_7_yr,Yes,39,0,0,0,0,0
94708,Under_6_mo,Yes,67,0,0,0,0,0
92279,6-12_mo,No,43,0,0,1,1,0
93343,Over_7_yr,Yes,33,0,0,1,0,0
93295,1-3_yr,Yes,36,0,0,0,0,0
94118,Under_6_mo,Yes,52,0,0,0,0,0
99858,Under_6_mo,Yes,45,0,0,0,0,0
1578,4-6_yr,No,56,0,0,1,1,0
99826,1-3_yr,No,22,0,0,0,1,1
94167,Under_6_mo,Yes,48,0,0,0,1,0
93959,6-12_mo,Yes,31,0,0,0,0,0
93962,4-6_yr,Yes,0,0,0,1,1,0
93964,1-3_yr,No,21,0,0,0,1,0
94138,6-12_mo,No,25,1,0,1,1,1
94145,1-3_yr,Dont_know,20,0,1,1,1,1
91557,6-12_mo,Yes,53,0,0,0,1,0
94162,1-3_yr,Yes,50,0,0,0,0,0
96924,1-3_yr,Yes,33,0,0,0,0,1
40745,6-12_mo,Yes,46,0,0,0,0,0
99154,1-3_yr,Yes,52,0,0,0,0,0
98104,Under_6_mo,No,22,0,1,1,1,0
98485,Under_6_mo,Yes,41,0,0,0,0,0
97296,6-12_mo,Yes,56,0,0,1,1,0
94183,1-3_yr,Yes,40,0,0,0,0,0
91046,6-12_mo,Yes,20,0,0,0,0,0
95064,1-3_yr,Yes,20,0,1,0,0,1
98015,1-3_yr,Yes,26,0,0,1,0,0
92553,Under_6_mo,No,18,0,0,0,0,0
92269,Under_6_mo,No,26,0,0,0,0,0
93744,4-6_yr,Yes,42,0,0,1,0,1
97817,Under_6_mo,Yes,52,0,0,0,0,0
99948,4-6_yr,Yes,31,0,0,0,0,0
91690,6-12_mo,No,60,0,1,1,1,0
98240,1-3_yr,No,22,0,0,1,1,0
91678,Under_6_mo,Yes,35,0,0,0,0,0
96911,6-12_mo,Yes,76,0,1,0,0,0
90426,1-3_yr,Yes,42,0,0,0,1,0
90932,6-12_mo,No,76,0,0,1,1,1
94445,6-12_mo,No,46,0,0,1,1,1
98933,4-6_yr,Yes,49,1,0,0,0,0
99262,1-3_yr,Yes,28,0,0,0,0,0
98409,4-6_yr,No,50,1,0,1,1,0
91574,6-12_mo,Yes,22,1,0,0,0,1
90890,4-6_yr,No,46,0,0,1,0,0
98001,6-12_mo,Yes,40,0,0,0,1,0
98714,4-6_yr,Yes,38,0,0,0,0,0
96983,1-3_yr,No,20,0,0,0,0,0
96889,1-3_yr,Yes,32,0,0,0,0,0
56340,1-3_yr,Yes,22,0,0,0,0,0
93479,1-3_yr,Yes,41,0,0,0,1,1
98587,Under_6_mo,Yes,41,0,0,0,0,0
95128,1-3_yr,Yes,32,0,0,0,0,0
94302,1-3_yr,Yes,31,0,0,0,0,1
95196,1-3_yr,Yes,21,0,1,1,1,0
91064,Over_7_yr,No,29,0,1,0,0,1
97467,Over_7_yr,Yes,19,0,0,0,0,0
92911,4-6_yr,Yes,22,0,0,0,1,0
94796,1-3_yr,Yes,35,0,0,1,1,0
91546,6-12_mo,Yes,35,0,0,0,0,0
96748,1-3_yr,No,30,0,0,1,1,1
91685,Over_7_yr,Yes,37,0,0,1,1,1
92694,1-3_yr,Yes,47,0,0,0,0,0
90774,4-6_yr,Yes,0,0,0,1,0,0
91505,6-12_mo,No,29,0,0,0,0,1
92703,Under_6_mo,No,63,0,0,1,1,0
94019,Over_7_yr,Yes,26,0,1,0,0,0
95694,1-3_yr,Yes,32,0,0,0,0,1
96559,1-3_yr,No,18,0,1,1,1,0
96090,1-3_yr,Yes,18,0,0,0,0,0
78882,1-3_yr,Yes,26,0,0,0,0,1
95832,1-3_yr,Yes,31,0,0,1,1,0
99279,Under_6_mo,No,21,0,0,0,0,0
92982,1-3_yr,Yes,22,0,1,0,1,0
96594,1-3_yr,Yes,35,0,0,0,1,0
91110,1-3_yr,Yes,25,0,0,0,0,0
92952,Under_6_mo,Yes,56,0,0,0,0,0
94192,4-6_yr,Yes,50,0,0,0,0,1
93406,1-3_yr,Yes,47,1,0,0,0,1
98106,Under_6_mo,No,27,0,0,0,0,0
97531,1-3_yr,Yes,19,0,0,0,0,0
98753,1-3_yr,Yes,22,1,0,1,1,0
99698,6-12_mo,Yes,50,0,0,0,0,0
93430,Over_7_yr,Yes,29,0,0,0,0,1
94220,6-12_mo,Yes,57,1,0,1,0,1
97845,Under_6_mo,Yes,27,0,0,1,1,0
92897,6-12_mo,No,33,0,0,0,1,0
99695,Under_6_mo,No,7,0,0,0,1,0
93198,Under_6_mo,Yes,22,0,0,1,1,0
94659,4-6_yr,Yes,44,0,0,0,0,0
90884,Under_6_mo,No,18,0,0,0,0,0
59641,Over_7_yr,Yes,36,1,0,0,0,1
95528,1-3_yr,No,42,0,0,0,0,0
98989,1-3_yr,Yes,25,0,0,0,0,1
96264,Under_6_mo,Yes,56,0,0,0,0,0
91247,1-3_yr,Yes,18,0,0,0,0,1
96265,1-3_yr,Yes,21,0,0,1,1,0
97532,1-3_yr,No,26,0,0,1,1,0
95428,1-3_yr,Yes,39,0,0,0,1,0
83748,1-3_yr,Yes,22,0,0,0,1,0
97134,Over_7_yr,Yes,54,0,0,0,0,0
97446,1-3_yr,Yes,41,0,0,0,0,0
98085,Over_7_yr,No,27,0,0,0,0,1
96720,1-3_yr,No,37,0,0,0,1,0
92824,1-3_yr,No,21,0,0,0,0,0
97082,4-6_yr,Yes,22,0,0,0,0,0
92955,Under_6_mo,Yes,47,0,0,1,1,0
91296,1-3_yr,Yes,35,0,0,0,1,0
91959,6-12_mo,Yes,29,0,0,1,0,0
95248,6-12_mo,Yes,66,0,0,1,1,0
98445,1-3_yr,No,28,0,0,0,0,0
94662,1-3_yr,Yes,32,0,0,1,0,0
94901,1-3_yr,Yes,50,0,0,0,0,1
96323,4-6_yr,No,43,0,0,0,1,0
91707,Under_6_mo,Yes,42,0,0,0,0,0
94606,6-12_mo,Yes,31,0,0,0,0,0
95972,1-3_yr,No,47,0,0,1,0,0
92276,1-3_yr,Yes,22,0,0,0,0,0
99629,6-12_mo,No,59,0,0,0,1,0
96442,Under_6_mo,Yes,50,0,0,1,1,0
97335,Under_6_mo,No,20,0,1,1,0,0
98731,6-12_mo,Yes,18,0,0,0,0,1
91357,Under_6_mo,Yes,54,0,0,0,0,0
93892,Under_6_mo,Yes,26,0,0,0,0,0
97487,4-6_yr,Yes,35,0,0,0,1,1
90431,Under_6_mo,No,34,0,0,0,0,1
94028,4-6_yr,Yes,22,0,0,0,0,0
90432,1-3_yr,Yes,41,0,0,1,1,0
94027,1-3_yr,Yes,39,0,0,0,0,1
97009,1-3_yr,Yes,24,0,0,0,0,1
91378,4-6_yr,Yes,39,0,0,1,1,0
93866,4-6_yr,Yes,29,0,0,0,1,0
93044,Under_6_mo,No,18,0,0,0,0,0
96681,6-12_mo,No,38,0,0,1,1,0
91974,1-3_yr,No,48,0,1,1,1,0
95008,6-12_mo,Yes,42,0,0,0,0,0
95696,4-6_yr,Yes,31,0,0,0,0,0
94590,1-3_yr,Yes,29,0,0,0,0,0
97138,1-3_yr,Yes,17,0,0,0,0,0
91445,4-6_yr,Yes,19,0,0,0,1,0
98895,4-6_yr,Yes,19,0,0,0,0,1
98896,1-3_yr,Yes,44,0,0,1,1,0
90421,6-12_mo,Yes,59,1,0,0,0,0
80571,Over_7_yr,Yes,24,1,1,1,1,1
97713,Over_7_yr,Yes,26,0,0,0,1,0
98281,1-3_yr,Yes,23,0,0,0,0,0
92054,6-12_mo,Dont_know,14,0,0,0,0,0
92852,1-3_yr,Yes,33,0,0,0,0,1
92356,Under_6_mo,Dont_know,20,0,0,0,1,0
96832,4-6_yr,Yes,31,1,1,0,0,0
96878,6-12_mo,Yes,49,0,0,0,0,0
94170,1-3_yr,Yes,33,0,0,1,1,1
96909,4-6_yr,Yes,17,0,0,0,1,0
98012,6-12_mo,No,14,0,0,0,0,0
93109,1-3_yr,Yes,18,0,0,0,1,1
94217,Under_6_mo,No,47,0,0,1,1,0
95685,Under_6_mo,Yes,51,0,1,1,0,0
68383,1-3_yr,Yes,36,0,0,0,0,0
95688,6-12_mo,Yes,29,0,0,0,1,0
96016,Over_7_yr,Yes,24,0,0,0,0,0
93170,6-12_mo,No,15,1,1,1,0,1
94362,Under_6_mo,No,18,0,1,0,1,0
92123,4-6_yr,Yes,19,1,1,0,1,1
94498,1-3_yr,No,18,0,0,0,0,0
95816,1-3_yr,Yes,32,0,1,1,1,0
97077,Over_7_yr,Yes,31,0,0,0,0,1
98410,Under_6_mo,No,19,0,1,1,1,1
93629,1-3_yr,Yes,39,0,0,0,0,0
94521,1-3_yr,No,50,0,0,0,0,0
97727,Under_6_mo,Yes,44,0,0,0,0,0
96385,4-6_yr,Yes,23,0,0,0,1,0
92118,4-6_yr,Yes,26,0,0,0,0,0
95568,1-3_yr,No,38,0,1,0,1,0
95690,4-6_yr,Yes,24,0,1,1,0,1
96865,1-3_yr,Yes,41,0,0,0,1,0
94222,6-12_mo,Yes,43,0,0,0,1,0
90535,6-12_mo,No,18,0,0,0,0,1
93438,Over_7_yr,Yes,34,0,0,0,0,0
99038,1-3_yr,No,18,0,0,0,0,0
90482,6-12_mo,Yes,51,0,1,0,0,0
91093,1-3_yr,Yes,49,0,0,0,0,0
96268,1-3_yr,Yes,50,0,0,0,0,0
95506,1-3_yr,Yes,58,0,0,1,1,1
97584,4-6_yr,No,28,0,0,0,0,1
80508,4-6_yr,Yes,57,0,0,0,0,0
92815,1-3_yr,Yes,28,0,0,1,1,0
96633,1-3_yr,Yes,35,0,0,1,1,0
99771,Under_6_mo,No,41,0,0,0,0,0
94006,Over_7_yr,Yes,41,0,0,0,0,0
94123,6-12_mo,Yes,69,0,0,1,1,0
99383,1-3_yr,Yes,24,0,0,1,1,0
78281,1-3_yr,No,20,0,0,0,1,0
95249,1-3_yr,Yes,36,0,1,0,0,0
90984,4-6_yr,Yes,44,0,0,0,0,0
94030,4-6_yr,No,23,0,1,0,1,0
96587,1-3_yr,Yes,30,0,0,0,0,0
93854,4-6_yr,Yes,38,0,0,0,0,0
98814,Under_6_mo,No,40,0,0,0,1,0
92645,6-12_mo,Yes,34,0,0,0,0,1
96641,1-3_yr,Yes,21,0,0,1,1,0
90410,1-3_yr,Yes,46,0,0,0,0,0
93739,1-3_yr,Yes,19,0,0,0,0,0
97585,Under_6_mo,Yes,50,0,0,0,1,0
98089,4-6_yr,Yes,23,0,0,0,0,1
93092,6-12_mo,Yes,28,0,1,1,1,1
96106,1-3_yr,Yes,33,0,1,0,1,1
92910,1-3_yr,Yes,21,0,0,0,0,0
93268,1-3_yr,No,24,0,1,1,0,1
97684,Under_6_mo,Yes,42,0,0,0,0,0
92724,4-6_yr,Yes,40,0,0,0,0,0
94069,1-3_yr,Yes,22,0,0,0,0,0
91561,1-3_yr,Yes,38,0,1,0,1,1
96642,1-3_yr,Yes,67,0,1,0,0,0
99959,4-6_yr,Yes,32,0,0,0,0,0
99153,1-3_yr,Yes,18,0,0,0,0,1
91666,1-3_yr,Yes,23,0,0,0,0,0
96120,4-6_yr,Yes,27,0,1,0,0,0
94079,4-6_yr,Yes,28,0,0,0,0,0
92358,1-3_yr,Yes,31,0,1,0,0,0
94919,Under_6_mo,No,30,0,0,0,0,0
91282,4-6_yr,Yes,44,0,0,0,0,1
98693,1-3_yr,Yes,48,0,0,1,1,0
91835,6-12_mo,No,37,0,1,0,0,0
92277,Under_6_mo,Yes,65,0,0,0,1,0
95461,1-3_yr,No,31,0,1,1,1,0
92799,4-6_yr,Yes,67,0,0,0,0,0
91798,1-3_yr,Yes,50,0,1,1,0,0
93618,Under_6_mo,No,30,0,0,0,0,0
94235,4-6_yr,Yes,26,0,0,0,0,0
91898,1-3_yr,Yes,47,0,0,0,0,0
93857,Under_6_mo,No,49,0,0,0,1,0
94242,1-3_yr,No,25,0,1,1,1,0
95121,1-3_yr,Yes,31,0,1,1,1,0
93844,Over_7_yr,No,33,0,0,0,1,0
97203,4-6_yr,No,32,0,0,1,1,0
91713,1-3_yr,Yes,40,0,0,0,1,0
98302,6-12_mo,No,51,0,0,0,0,1
92804,1-3_yr,Yes,23,0,0,0,1,1
93442,6-12_mo,Yes,46,0,0,0,1,1
94283,6-12_mo,Yes,45,0,0,1,1,0
96835,1-3_yr,Yes,34,0,0,1,0,0
96827,Under_6_mo,Yes,46,0,0,0,0,0
91727,4-6_yr,Yes,53,0,0,0,0,0
94262,1-3_yr,Yes,30,0,0,0,0,0
94279,1-3_yr,Yes,42,1,0,0,0,1
93960,Over_7_yr,Yes,36,0,0,0,1,0
80626,Under_6_mo,Yes,48,0,0,0,0,0
91577,4-6_yr,Yes,0,0,0,1,1,0
24156,4-6_yr,Yes,23,0,0,1,1,0
96828,4-6_yr,Yes,21,0,0,0,0,0
93915,4-6_yr,Yes,52,0,0,0,0,0
92229,6-12_mo,Yes,18,0,0,0,0,0
92696,4-6_yr,Yes,24,0,0,0,0,1
98733,4-6_yr,Yes,63,0,0,0,0,0
99287,6-12_mo,No,58,0,0,1,1,0
98298,Under_6_mo,No,7,0,0,1,0,0
91703,Under_6_mo,Yes,38,0,0,1,0,0
24185,6-12_mo,Yes,36,0,0,0,0,0
90413,1-3_yr,Yes,28,0,1,0,0,0
91143,1-3_yr,Yes,36,0,0,0,0,1
96177,4-6_yr,Yes,42,0,0,0,0,0
98669,4-6_yr,Yes,25,0,0,1,1,1
91452,1-3_yr,Yes,51,0,0,0,0,0
91527,Over_7_yr,Yes,47,0,0,0,0,0
93429,4-6_yr,Yes,28,0,0,1,1,0
94881,Under_6_mo,Yes,48,0,0,0,0,0
94833,Under_6_mo,No,18,0,0,0,1,0
95195,6-12_mo,No,58,0,0,1,1,0
96475,4-6_yr,No,27,0,1,0,1,1
93206,4-6_yr,Yes,46,0,0,0,0,0
97683,4-6_yr,Yes,46,0,0,0,0,0
98209,4-6_yr,Yes,51,0,0,0,1,0
99308,Under_6_mo,No,28,0,0,0,0,0
97550,6-12_mo,Yes,35,0,0,1,1,0
95329,6-12_mo,Yes,36,0,0,0,0,0
98245,4-6_yr,No,19,0,0,1,1,1
92019,1-3_yr,Yes,24,0,0,0,0,0
96636,4-6_yr,No,26,0,0,1,1,1
99104,1-3_yr,Yes,33,0,0,0,1,0
98575,6-12_mo,Yes,24,0,0,0,1,0
90978,6-12_mo,No,63,0,0,1,1,1
94321,4-6_yr,Yes,44,1,0,1,0,0
92740,Under_6_mo,Yes,23,0,0,1,0,0
92741,1-3_yr,No,26,0,0,0,0,0
96831,Under_6_mo,No,14,0,1,0,0,0
90979,Under_6_mo,Yes,32,0,1,0,1,0
94306,Under_6_mo,Yes,27,0,0,0,0,0
91553,1-3_yr,No,23,0,0,1,1,0
98179,1-3_yr,Yes,47,0,0,0,1,0
96281,Under_6_mo,No,27,0,0,1,1,0
97117,1-3_yr,Yes,54,0,0,1,1,0
97247,4-6_yr,Yes,42,0,0,0,0,0
92742,1-3_yr,No,41,0,0,0,1,0
97179,Under_6_mo,Yes,59,0,0,0,1,0
92702,1-3_yr,Yes,29,0,0,1,1,0
93174,Over_7_yr,Yes,35,1,0,1,0,0
96646,Under_6_mo,No,23,1,1,1,1,1
96639,1-3_yr,Yes,24,0,0,0,1,0
98065,1-3_yr,Yes,24,0,0,0,0,0
90334,1-3_yr,No,21,0,1,1,1,0
93411,1-3_yr,Yes,21,0,1,0,1,0
94148,4-6_yr,Yes,33,0,0,0,0,0
7853,6-12_mo,Yes,28,0,0,0,0,1
93341,6-12_mo,No,15,0,0,0,0,0
93923,6-12_mo,No,35,0,0,0,0,0
94036,1-3_yr,No,23,0,1,0,0,0
95120,Under_6_mo,No,49,0,0,1,1,0
96461,Under_6_mo,Yes,18,0,0,0,0,0
93791,Under_6_mo,No,38,0,0,1,1,0
98796,Under_6_mo,Yes,35,0,0,0,0,0
78486,1-3_yr,No,29,1,0,0,0,1
99197,4-6_yr,No,24,0,0,1,1,0
93098,1-3_yr,Yes,28,0,0,0,0,1
94721,4-6_yr,Yes,23,0,0,0,1,0
91710,Over_7_yr,No,27,0,0,0,0,1
96888,Over_7_yr,Yes,32,0,0,0,0,1
96871,Under_6_mo,No,52,0,0,1,1,1
91497,1-3_yr,No,50,0,1,1,0,0
96990,1-3_yr,Yes,54,0,0,0,0,0
99456,4-6_yr,Yes,30,0,0,0,0,0
99231,6-12_mo,No,0,0,0,1,1,0
90983,Under_6_mo,No,49,0,0,1,0,0
90335,Under_6_mo,No,48,0,0,1,1,0
90336,Under_6_mo,No,33,0,0,0,0,0
98449,Under_6_mo,Yes,30,0,0,0,1,0
91833,1-3_yr,Yes,49,1,0,1,0,0
92445,4-6_yr,No,60,0,1,1,1,0
98627,6-12_mo,Yes,53,0,0,0,0,0
95417,Under_6_mo,Yes,44,0,0,0,0,0
90414,6-12_mo,Dont_know,0,0,0,0,0,0
92721,1-3_yr,Yes,57,0,0,1,1,0
93423,1-3_yr,Yes,31,0,0,0,0,0
95096,1-3_yr,No,16,0,1,1,1,1
90416,1-3_yr,No,18,0,0,0,0,0
90985,1-3_yr,No,30,0,0,0,0,0
93077,1-3_yr,Yes,40,0,0,0,1,1
97663,6-12_mo,Yes,78,0,0,0,0,0
95947,4-6_yr,Yes,59,1,0,1,0,1
91056,1-3_yr,Yes,25,0,0,0,0,0
93444,Over_7_yr,Yes,38,0,0,0,0,0
97664,1-3_yr,Yes,44,0,0,0,0,0
76632,4-6_yr,Yes,21,0,1,0,1,1
93745,1-3_yr,Yes,33,0,0,0,0,0
91059,1-3_yr,Yes,60,0,0,0,0,0
95238,4-6_yr,Yes,40,0,0,0,0,0
91588,Under_6_mo,No,0,0,0,1,1,0
92581,Under_6_mo,No,19,0,0,1,0,0
93746,1-3_yr,Yes,51,0,0,0,1,0
97340,1-3_yr,Yes,20,0,0,0,0,1
97401,Over_7_yr,Yes,27,1,0,1,0,0
98247,Over_7_yr,Yes,39,0,0,1,0,0
98303,4-6_yr,No,24,0,0,0,0,0
98328,Over_7_yr,Yes,27,0,0,1,1,0
92639,1-3_yr,No,21,0,0,0,1,0
92883,6-12_mo,Yes,35,0,0,0,0,1
95385,1-3_yr,Yes,45,0,0,0,0,0
98310,Under_6_mo,No,33,0,0,1,1,0
98318,1-3_yr,Yes,42,0,0,0,0,0
96651,Over_7_yr,Yes,55,0,0,0,0,0
96171,1-3_yr,No,45,0,1,1,1,1
96929,6-12_mo,No,35,0,0,1,1,0
98329,Over_7_yr,Yes,56,0,0,0,0,0
94845,Under_6_mo,No,0,0,0,1,1,0
92541,1-3_yr,Yes,19,0,0,0,1,0
96316,1-3_yr,No,21,0,1,1,1,1
93144,1-3_yr,Yes,29,0,0,1,1,0
96736,1-3_yr,Yes,46,0,0,0,1,0
98332,6-12_mo,Yes,36,0,0,1,1,0
92455,Under_6_mo,Yes,44,0,0,0,0,0
95813,Under_6_mo,Yes,60,0,0,1,1,0
98337,Under_6_mo,Yes,44,0,0,0,0,0
98338,1-3_yr,Yes,48,0,0,1,1,1
92586,1-3_yr,Yes,33,0,1,1,1,1
80985,4-6_yr,Yes,22,0,0,0,0,0
96654,1-3_yr,Yes,30,0,0,0,0,0
98340,1-3_yr,Yes,32,0,0,0,0,1
91182,Under_6_mo,Yes,28,0,0,1,1,0
90337,1-3_yr,No,25,0,0,0,0,0
92898,6-12_mo,Yes,21,0,0,0,1,0
95812,1-3_yr,Yes,35,0,1,1,1,1
98027,1-3_yr,Yes,27,0,0,0,0,1
76814,Over_7_yr,Yes,29,0,0,0,0,0
98020,Under_6_mo,No,51,0,0,0,1,0
91477,Over_7_yr,Yes,34,0,0,1,0,0
97714,Over_7_yr,Yes,40,0,0,0,0,0
91873,Under_6_mo,No,46,0,0,1,1,1
98190,1-3_yr,No,27,0,0,0,0,1
67115,Over_7_yr,Yes,46,0,0,1,1,0
91770,4-6_yr,Yes,22,0,0,0,0,1
93363,1-3_yr,Yes,41,0,0,0,0,0
96842,1-3_yr,Yes,18,0,1,1,1,0
98768,1-3_yr,No,40,0,0,0,1,0
91593,4-6_yr,Yes,54,0,0,0,0,0
93390,4-6_yr,Yes,29,0,0,1,0,0
98351,Under_6_mo,Yes,32,0,0,0,1,0
99690,Under_6_mo,Yes,43,0,0,0,0,0
97726,Under_6_mo,No,33,0,0,0,0,0
98353,Under_6_mo,No,0,0,0,1,0,0
99377,1-3_yr,Yes,53,0,0,0,1,0
99685,6-12_mo,Yes,16,0,1,1,1,0
95629,4-6_yr,Yes,32,0,1,0,0,0
97244,6-12_mo,Yes,53,0,0,0,0,0
99248,4-6_yr,Yes,31,0,0,0,0,0
97953,4-6_yr,Yes,46,0,0,0,0,1
91135,6-12_mo,Yes,27,0,1,1,1,0
93461,1-3_yr,Yes,32,1,1,1,1,0
98360,4-6_yr,Yes,23,0,1,1,1,1
77287,1-3_yr,Yes,34,0,0,0,1,0
